TABLE "anxiety_user"
ATTRIBUTES 23
 f_0_a symbolic
 f_1_a symbolic
 f_2_a symbolic
 f_3_a symbolic
 f_4_a symbolic
 f_5_a symbolic
 f_6_a symbolic
 f_7_a symbolic
 f_8_a symbolic
 f_9_a symbolic
 child_number symbolic
 education symbolic
 gender symbolic
 partner_education symbolic
 partner_age symbolic
 no_of_daughters symbolic
 no_of_sons symbolic
 age_oldest_child symbolic
 average_child_age symbolic
 age symbolic
 years_of_mariage symbolic
 years_of_relationship symbolic
 group symbolic
OBJECTS 1970
"1-2" "1-2" "1-2" "2-2" "0-0" "1-1" "1-2" "2-1" "1-1" "1-2" "4-4" "1-1" "0-0" "1-1" "40-59" "4-3" "0-1" "6-19" "8-25" "34-60" "10-34" "12-37" "1-0"
"1-2" "1-2" "1-2" "2-2" "0-2" "1-2" "1-0" "2-1" "1-1" "1-1" "4-2" "1-1" "0-1" "1-1" "40-48" "4-1" "0-1" "6-16" "8-19" "34-51" "10-24" "12-24" "1-0"
"1-3" "1-2" "1-1" "2-1" "0-1" "1-1" "1-0" "2-3" "1-3" "1-2" "4-3" "1-1" "0-0" "1-1" "40-59" "4-0" "0-3" "6-20" "8-28" "34-58" "10-34" "12-36" "1-0"
"1-3" "1-3" "1-1" "2-1" "0-2" "1-2" "1-2" "2-1" "1-1" "1-1" "4-0" "1-1" "0-1" "1-1" "40-41" "4-0" "0-0" "6-0" "8-0" "34-45" "10-13" "12-16" "1-0"
"1-2" "1-1" "1-2" "2-2" "0-2" "1-1" "1-0" "2-1" "1-1" "1-1" "4-3" "1-0" "0-0" "1-1" "40-59" "4-2" "0-1" "6-20" "8-24" "34-58" "10-28" "12-28" "1-0"
"1-3" "1-0" "1-3" "2-3" "0-1" "1-1" "1-1" "2-2" "1-1" "1-1" "4-2" "1-1" "0-0" "1-1" "40-36" "4-1" "0-1" "6-3" "8-4" "34-30" "10-7" "12-10" "1-0"
"1-2" "1-2" "1-3" "2-1" "0-1" "1-2" "1-1" "2-2" "1-1" "1-2" "4-2" "1-1" "0-1" "1-1" "40-34" "4-1" "0-1" "6-4" "8-6" "34-27" "10-9" "12-13" "1-0"
"1-3" "1-1" "1-2" "2-0" "0-1" "1-1" "1-1" "2-2" "1-1" "1-1" "4-3" "1-1" "0-0" "1-1" "40-57" "4-0" "0-3" "6-10" "8-12" "34-44" "10-16" "12-18" "1-0"
"1-2" "1-1" "1-2" "2-1" "0-1" "1-1" "1-1" "2-2" "1-2" "1-2" "4-2" "1-1" "0-0" "1-1" "40-49" "4-1" "0-1" "6-13" "8-20" "34-50" "10-27" "12-28" "1-0"
"1-2" "1-2" "1-0" "2-2" "0-2" "1-2" "1-0" "2-3" "1-0" "1-2" "4-3" "1-1" "0-0" "1-1" "40-49" "4-1" "0-2" "6-8" "8-13" "34-45" "10-20" "12-24" "1-0"
"1-3" "1-1" "1-3" "2-0" "0-1" "1-3" "1-0" "2-2" "1-0" "1-0" "4-2" "1-1" "0-0" "1-1" "40-34" "4-0" "0-2" "6-5" "8-6" "34-33" "10-10" "12-16" "1-0"
"1-3" "1-1" "1-2" "2-2" "0-1" "1-1" "1-1" "2-2" "1-1" "1-2" "4-2" "1-1" "0-0" "1-1" "40-40" "4-1" "0-1" "6-7" "8-8" "34-33" "10-11" "12-14" "1-0"
"1-2" "1-2" "1-2" "2-1" "0-1" "1-2" "1-1" "2-2" "1-2" "1-2" "4-3" "1-0" "0-0" "1-1" "40-53" "4-1" "0-2" "6-17" "8-25" "34-53" "10-31" "12-37" "1-0"
"3-2" "0-1" "2-1" "3-2" "0-1" "2-0" "0-0" "0-3" "0-1" "0-2" "2-6" "1-1" "0-1" "1-1" "44-40" "1-4" "1-2" "13-3" "14-9" "45-40" "20-16" "22-22" "1-0"
"3-3" "0-0" "2-3" "3-1" "0-0" "2-0" "0-0" "0-3" "0-1" "0-1" "2-2" "1-1" "0-0" "1-1" "44-61" "1-1" "1-1" "13-23" "14-24" "45-53" "20-29" "22-29" "1-0"
"3-3" "0-1" "2-3" "3-1" "0-2" "2-2" "0-0" "0-3" "0-2" "0-2" "2-2" "1-1" "0-0" "1-1" "44-61" "1-1" "1-1" "13-23" "14-24" "45-53" "20-29" "22-29" "1-0"
"3-2" "0-2" "2-3" "3-2" "0-1" "2-2" "0-0" "0-2" "0-0" "0-2" "2-2" "1-0" "0-1" "1-1" "44-40" "1-2" "1-0" "13-4" "14-5" "45-39" "20-6" "22-11" "1-0"
"3-2" "0-2" "2-2" "3-2" "0-2" "2-1" "0-1" "0-1" "0-2" "0-1" "2-5" "1-1" "0-1" "1-0" "44-54" "1-2" "1-3" "13-17" "14-26" "45-59" "20-32" "22-38" "1-0"
"3-2" "0-3" "2-3" "3-1" "0-3" "2-2" "0-2" "0-3" "0-3" "0-3" "2-2" "1-1" "0-1" "1-1" "44-47" "1-1" "1-1" "13-10" "14-12" "45-50" "20-19" "22-22" "1-0"
"3-2" "0-2" "2-2" "3-1" "0-2" "2-2" "0-1" "0-2" "0-2" "0-2" "2-0" "1-1" "0-0" "1-1" "44-45" "1-0" "1-0" "13-0" "14-0" "45-41" "20-13" "22-16" "1-0"
"3-0" "0-1" "2-1" "3-2" "0-0" "2-0" "0-0" "0-1" "0-1" "0-0" "2-3" "1-0" "0-0" "1-0" "44-53" "1-2" "1-1" "13-14" "14-20" "45-53" "20-27" "22-29" "1-2"
"3-3" "0-0" "2-3" "3-1" "0-2" "2-2" "0-0" "0-2" "0-1" "0-2" "2-2" "1-1" "0-1" "1-1" "44-30" "1-1" "1-1" "13-3" "14-4" "45-36" "20-7" "22-10" "1-0"
"3-2" "0-2" "2-1" "3-2" "0-1" "2-1" "0-1" "0-2" "0-1" "0-1" "2-2" "1-1" "0-0" "1-1" "44-51" "1-1" "1-1" "13-16" "14-19" "45-48" "20-24" "22-24" "1-0"
"3-2" "0-2" "2-3" "3-1" "0-2" "2-2" "0-1" "0-2" "0-2" "0-3" "2-0" "1-1" "0-1" "1-1" "44-33" "1-0" "1-0" "13-0" "14-0" "45-35" "20-6" "22-13" "1-0"
"3-2" "0-1" "2-1" "3-1" "0-0" "2-1" "0-0" "0-2" "0-1" "0-2" "2-1" "1-1" "0-0" "1-1" "44-41" "1-0" "1-1" "13-9" "14-9" "45-40" "20-14" "22-17" "1-0"
"3-3" "0-2" "2-2" "3-2" "0-2" "2-1" "0-0" "0-1" "0-1" "0-1" "2-4" "1-1" "0-0" "1-1" "44-59" "1-3" "1-1" "13-19" "14-25" "45-60" "20-34" "22-37" "1-0"
"3-3" "0-2" "2-2" "3-1" "0-1" "2-2" "0-0" "0-2" "0-3" "0-1" "2-6" "1-1" "0-1" "1-1" "44-52" "1-3" "1-3" "13-12" "14-21" "45-54" "20-29" "22-30" "1-0"
"3-1" "0-2" "2-2" "3-1" "0-1" "2-1" "0-1" "0-1" "0-1" "0-1" "2-2" "1-1" "0-0" "1-1" "44-40" "1-1" "1-1" "13-7" "14-12" "45-43" "20-9" "22-15" "1-0"
"3-2" "0-2" "2-2" "3-2" "0-3" "2-2" "0-1" "0-1" "0-1" "0-1" "2-3" "1-1" "0-0" "1-0" "44-54" "1-2" "1-1" "13-9" "14-20" "45-54" "20-31" "22-33" "1-0"
"3-3" "0-3" "2-2" "3-0" "0-2" "2-2" "0-2" "0-2" "0-2" "0-2" "2-2" "1-1" "0-1" "1-1" "44-45" "1-1" "1-1" "13-13" "14-14" "45-44" "20-20" "22-22" "1-0"
"3-2" "0-1" "2-2" "3-2" "0-1" "2-1" "0-1" "0-1" "0-2" "0-2" "2-2" "1-1" "0-0" "1-1" "44-41" "1-1" "1-1" "13-8" "14-10" "45-38" "20-12" "22-14" "1-0"
"3-3" "0-2" "2-1" "3-1" "0-1" "2-1" "0-0" "0-3" "0-2" "0-1" "2-4" "1-1" "0-0" "1-1" "44-37" "1-3" "1-1" "13-5" "14-7" "45-35" "20-11" "22-14" "1-0"
"3-2" "0-2" "2-2" "3-2" "0-0" "2-1" "0-1" "0-2" "0-1" "0-1" "2-1" "1-1" "0-0" "1-1" "44-36" "1-0" "1-1" "13-12" "14-12" "45-36" "20-13" "22-18" "1-0"
"3-3" "0-2" "2-3" "3-1" "0-3" "2-2" "0-1" "0-2" "0-2" "0-2" "2-3" "1-1" "0-0" "1-1" "44-34" "1-2" "1-1" "13-5" "14-7" "45-34" "20-9" "22-10" "1-0"
"3-2" "0-2" "2-2" "3-2" "0-0" "2-1" "0-2" "0-1" "0-1" "0-2" "2-4" "1-1" "0-0" "1-1" "44-59" "1-3" "1-1" "13-19" "14-25" "45-60" "20-34" "22-37" "1-0"
"3-2" "0-2" "2-2" "3-2" "0-2" "2-2" "0-0" "0-1" "0-1" "0-1" "2-2" "1-1" "0-1" "1-1" "44-48" "1-1" "1-1" "13-16" "14-19" "45-51" "20-24" "22-24" "1-0"
"3-3" "0-2" "2-1" "3-1" "0-1" "2-1" "0-0" "0-3" "0-3" "0-2" "2-3" "1-1" "0-0" "1-1" "44-59" "1-0" "1-3" "13-20" "14-28" "45-58" "20-34" "22-36" "1-0"
"3-3" "0-3" "2-1" "3-1" "0-2" "2-2" "0-2" "0-1" "0-1" "0-1" "2-0" "1-1" "0-1" "1-1" "44-41" "1-0" "1-0" "13-0" "14-0" "45-45" "20-13" "22-16" "1-0"
"3-2" "0-1" "2-2" "3-2" "0-2" "2-1" "0-0" "0-1" "0-1" "0-1" "2-3" "1-0" "0-0" "1-1" "44-59" "1-2" "1-1" "13-20" "14-24" "45-58" "20-28" "22-28" "1-0"
"3-3" "0-0" "2-3" "3-3" "0-1" "2-1" "0-1" "0-2" "0-1" "0-1" "2-2" "1-1" "0-0" "1-1" "44-36" "1-1" "1-1" "13-3" "14-4" "45-30" "20-7" "22-10" "1-0"
"3-2" "0-2" "2-3" "3-1" "0-1" "2-2" "0-1" "0-2" "0-1" "0-2" "2-2" "1-1" "0-1" "1-1" "44-34" "1-1" "1-1" "13-4" "14-6" "45-27" "20-9" "22-13" "1-0"
"3-3" "0-1" "2-2" "3-0" "0-1" "2-1" "0-1" "0-2" "0-1" "0-1" "2-3" "1-1" "0-0" "1-1" "44-57" "1-0" "1-3" "13-10" "14-12" "45-44" "20-16" "22-18" "1-0"
"3-2" "0-1" "2-2" "3-1" "0-1" "2-1" "0-1" "0-2" "0-2" "0-2" "2-2" "1-1" "0-0" "1-1" "44-49" "1-1" "1-1" "13-13" "14-20" "45-50" "20-27" "22-28" "1-0"
"3-2" "0-2" "2-0" "3-2" "0-2" "2-2" "0-0" "0-3" "0-0" "0-2" "2-3" "1-1" "0-0" "1-1" "44-49" "1-1" "1-2" "13-8" "14-13" "45-45" "20-20" "22-24" "1-0"
"3-3" "0-1" "2-3" "3-0" "0-1" "2-3" "0-0" "0-2" "0-0" "0-0" "2-2" "1-1" "0-0" "1-1" "44-34" "1-0" "1-2" "13-5" "14-6" "45-33" "20-10" "22-16" "1-0"
"3-3" "0-1" "2-2" "3-2" "0-1" "2-1" "0-1" "0-2" "0-1" "0-2" "2-2" "1-1" "0-0" "1-1" "44-40" "1-1" "1-1" "13-7" "14-8" "45-33" "20-11" "22-14" "1-0"
"3-2" "0-2" "2-2" "3-1" "0-1" "2-2" "0-1" "0-2" "0-2" "0-2" "2-3" "1-0" "0-0" "1-1" "44-53" "1-1" "1-2" "13-17" "14-25" "45-53" "20-31" "22-37" "1-0"
"3-2" "2-1" "1-3" "1-1" "1-0" "1-1" "0-0" "3-0" "2-0" "1-0" "4-4" "1-1" "0-0" "1-1" "37-45" "3-2" "1-2" "5-11" "7-16" "35-45" "11-21" "14-27" "0-1"
"3-1" "2-0" "1-1" "1-2" "1-1" "1-1" "0-0" "3-1" "2-0" "1-1" "4-2" "1-1" "0-0" "1-1" "37-51" "3-1" "1-1" "5-15" "7-17" "35-49" "11-24" "14-32" "0-1"
"3-0" "2-1" "1-1" "1-2" "1-0" "1-0" "0-0" "3-1" "2-1" "1-0" "4-3" "1-0" "0-0" "1-0" "37-53" "3-2" "1-1" "5-14" "7-20" "35-53" "11-27" "14-29" "0-2"
"3-1" "2-1" "1-1" "1-1" "1-1" "1-1" "0-0" "3-0" "2-0" "1-0" "4-3" "1-1" "0-1" "1-0" "37-53" "3-1" "1-2" "5-17" "7-25" "35-53" "11-31" "14-37" "0-1"
"3-1" "2-1" "1-1" "1-2" "1-1" "1-1" "0-0" "3-1" "2-1" "1-2" "4-3" "1-1" "0-1" "1-1" "37-45" "3-1" "1-2" "5-8" "7-13" "35-49" "11-20" "14-24" "0-1"
"3-1" "2-0" "1-1" "1-1" "1-0" "1-1" "0-0" "3-1" "2-1" "1-1" "4-4" "1-1" "0-1" "1-1" "37-46" "3-1" "1-3" "5-7" "7-12" "35-44" "11-21" "14-23" "0-1"
"3-0" "2-0" "1-0" "1-3" "1-0" "1-0" "0-0" "3-1" "2-1" "1-0" "4-2" "1-1" "0-1" "1-1" "37-42" "3-0" "1-2" "5-12" "7-13" "35-40" "11-15" "14-17" "0-1"
"3-2" "2-1" "1-0" "1-2" "1-0" "1-0" "0-0" "3-0" "2-2" "1-0" "4-5" "1-1" "0-1" "1-1" "37-43" "3-1" "1-4" "5-11" "7-14" "35-46" "11-20" "14-22" "0-1"
"3-1" "2-1" "1-2" "1-3" "1-0" "1-0" "0-0" "3-0" "2-0" "1-0" "4-2" "1-1" "0-0" "1-1" "37-41" "3-1" "1-1" "5-12" "7-14" "35-41" "11-16" "14-22" "0-1"
"3-1" "2-1" "1-1" "1-3" "1-0" "1-1" "0-0" "3-1" "2-1" "1-1" "4-5" "1-1" "0-0" "1-1" "37-46" "3-1" "1-4" "5-11" "7-14" "35-43" "11-20" "14-22" "0-1"
"3-1" "2-0" "1-1" "1-1" "1-0" "1-1" "0-0" "3-1" "2-1" "1-1" "4-3" "1-0" "0-1" "1-1" "37-44" "3-0" "1-3" "5-11" "7-14" "35-53" "11-19" "14-21" "0-1"
"3-1" "2-0" "1-1" "1-3" "1-0" "1-0" "0-0" "3-0" "2-0" "1-0" "4-1" "1-1" "0-1" "1-1" "37-47" "3-1" "1-0" "5-10" "7-10" "35-49" "11-22" "14-25" "0-1"
"3-2" "2-0" "1-0" "1-2" "1-0" "1-1" "0-0" "3-0" "2-0" "1-0" "4-2" "1-1" "0-1" "1-1" "37-40" "3-2" "1-0" "5-12" "7-13" "35-40" "11-18" "14-22" "0-1"
"3-1" "2-1" "1-1" "1-2" "1-1" "1-1" "0-0" "3-0" "2-1" "1-1" "4-3" "1-1" "0-1" "1-1" "37-44" "3-1" "1-2" "5-6" "7-12" "35-48" "11-19" "14-24" "0-1"
"3-1" "2-1" "1-1" "1-2" "1-0" "1-1" "0-1" "3-2" "2-1" "1-1" "4-4" "1-1" "0-0" "1-1" "37-40" "3-4" "1-0" "5-6" "7-8" "35-34" "11-10" "14-12" "0-1"
"3-3" "2-0" "1-2" "1-3" "1-0" "1-2" "0-0" "3-0" "2-0" "1-0" "4-2" "1-1" "0-0" "1-1" "37-44" "3-1" "1-1" "5-13" "7-14" "35-45" "11-20" "14-22" "0-1"
"3-1" "2-0" "1-1" "1-2" "1-1" "1-0" "0-0" "3-0" "2-0" "1-1" "4-1" "1-1" "0-1" "1-1" "37-36" "3-1" "1-0" "5-7" "7-7" "35-37" "11-8" "14-10" "0-1"
"3-1" "2-1" "1-1" "1-1" "1-1" "1-1" "0-0" "3-1" "2-0" "1-0" "4-2" "1-1" "0-1" "1-1" "37-35" "3-2" "1-0" "5-4" "7-6" "35-34" "11-9" "14-11" "0-1"
"3-1" "2-0" "1-1" "1-3" "1-1" "1-1" "0-0" "3-1" "2-0" "1-0" "4-3" "1-1" "0-0" "1-1" "37-45" "3-1" "1-2" "5-9" "7-12" "35-43" "11-18" "14-20" "0-1"
"3-1" "2-0" "1-0" "1-2" "1-0" "1-0" "0-0" "3-1" "2-1" "1-0" "4-3" "1-1" "0-1" "1-1" "37-39" "3-2" "1-1" "5-4" "7-7" "35-38" "11-10" "14-12" "0-1"
"3-2" "2-1" "1-2" "1-3" "1-0" "1-0" "0-0" "3-1" "2-1" "1-2" "4-2" "1-1" "0-0" "1-1" "37-41" "3-2" "1-0" "5-10" "7-12" "35-41" "11-15" "14-16" "0-1"
"3-1" "2-1" "1-2" "1-2" "1-0" "1-0" "0-0" "3-0" "2-0" "1-0" "4-3" "1-1" "0-1" "1-1" "37-40" "3-1" "1-2" "5-10" "7-13" "35-46" "11-19" "14-22" "0-1"
"3-1" "2-0" "1-1" "1-2" "1-0" "1-0" "0-0" "3-2" "2-0" "1-1" "4-2" "1-1" "0-0" "1-1" "37-48" "3-1" "1-1" "5-10" "7-15" "35-49" "11-4" "14-26" "0-1"
"3-2" "2-2" "1-2" "1-2" "1-1" "1-1" "0-0" "3-1" "2-2" "1-1" "4-1" "1-1" "0-0" "1-1" "37-49" "3-1" "1-0" "5-10" "7-10" "35-47" "11-22" "14-25" "0-1"
"3-1" "2-0" "1-1" "1-2" "1-0" "1-1" "0-0" "3-1" "2-1" "1-1" "4-0" "1-1" "0-1" "1-0" "37-51" "3-0" "1-0" "5-0" "7-0" "35-53" "11-5" "14-6" "0-1"
"3-3" "2-1" "1-2" "1-1" "1-1" "1-1" "0-0" "3-2" "2-1" "1-2" "4-2" "1-0" "0-0" "1-0" "37-36" "3-0" "1-2" "5-10" "7-10" "35-35" "11-14" "14-18" "0-1"
"3-1" "2-0" "1-1" "1-3" "1-1" "1-0" "0-0" "3-1" "2-1" "1-1" "4-3" "1-1" "0-1" "1-1" "37-40" "3-0" "1-3" "5-5" "7-8" "35-38" "11-13" "14-19" "0-1"
"3-1" "2-0" "1-0" "1-3" "1-1" "1-0" "0-0" "3-0" "2-0" "1-1" "4-2" "1-1" "0-1" "1-1" "37-38" "3-1" "1-1" "5-8" "7-10" "35-41" "11-12" "14-14" "0-1"
"3-2" "2-1" "1-1" "1-1" "1-0" "1-1" "0-0" "3-2" "2-0" "1-0" "4-4" "1-1" "0-0" "1-1" "37-48" "3-2" "1-2" "5-11" "7-14" "35-45" "11-20" "14-23" "0-1"
"1-2" "0-1" "1-1" "2-2" "1-1" "0-0" "0-0" "0-3" "0-1" "1-2" "1-6" "1-1" "1-1" "1-1" "36-40" "1-4" "0-2" "7-3" "7-9" "37-40" "8-16" "10-22" "1-0"
"1-3" "0-0" "1-3" "2-1" "1-0" "0-0" "0-0" "0-3" "0-1" "1-1" "1-2" "1-1" "1-0" "1-1" "36-61" "1-1" "0-1" "7-23" "7-24" "37-53" "8-29" "10-29" "1-0"
"1-3" "0-1" "1-3" "2-1" "1-2" "0-2" "0-0" "0-3" "0-2" "1-2" "1-2" "1-1" "1-0" "1-1" "36-61" "1-1" "0-1" "7-23" "7-24" "37-53" "8-29" "10-29" "1-0"
"1-2" "0-2" "1-3" "2-2" "1-1" "0-2" "0-0" "0-2" "0-0" "1-2" "1-2" "1-0" "1-1" "1-1" "36-40" "1-2" "0-0" "7-4" "7-5" "37-39" "8-6" "10-11" "1-0"
"1-2" "0-2" "1-2" "2-2" "1-2" "0-1" "0-1" "0-1" "0-2" "1-1" "1-5" "1-1" "1-1" "1-0" "36-54" "1-2" "0-3" "7-17" "7-26" "37-59" "8-32" "10-38" "1-0"
"1-2" "0-3" "1-3" "2-1" "1-3" "0-2" "0-2" "0-3" "0-3" "1-3" "1-2" "1-1" "1-1" "1-1" "36-47" "1-1" "0-1" "7-10" "7-12" "37-50" "8-19" "10-22" "1-0"
"1-2" "0-2" "1-2" "2-1" "1-2" "0-2" "0-1" "0-2" "0-2" "1-2" "1-0" "1-1" "1-0" "1-1" "36-45" "1-0" "0-0" "7-0" "7-0" "37-41" "8-13" "10-16" "1-0"
"1-0" "0-1" "1-1" "2-2" "1-0" "0-0" "0-0" "0-1" "0-1" "1-0" "1-3" "1-0" "1-0" "1-0" "36-53" "1-2" "0-1" "7-14" "7-20" "37-53" "8-27" "10-29" "1-2"
"1-3" "0-0" "1-3" "2-1" "1-2" "0-2" "0-0" "0-2" "0-1" "1-2" "1-2" "1-1" "1-1" "1-1" "36-30" "1-1" "0-1" "7-3" "7-4" "37-36" "8-7" "10-10" "1-0"
"1-2" "0-2" "1-1" "2-2" "1-1" "0-1" "0-1" "0-2" "0-1" "1-1" "1-2" "1-1" "1-0" "1-1" "36-51" "1-1" "0-1" "7-16" "7-19" "37-48" "8-24" "10-24" "1-0"
"1-2" "0-2" "1-3" "2-1" "1-2" "0-2" "0-1" "0-2" "0-2" "1-3" "1-0" "1-1" "1-1" "1-1" "36-33" "1-0" "0-0" "7-0" "7-0" "37-35" "8-6" "10-13" "1-0"
"1-2" "0-1" "1-1" "2-1" "1-0" "0-1" "0-0" "0-2" "0-1" "1-2" "1-1" "1-1" "1-0" "1-1" "36-41" "1-0" "0-1" "7-9" "7-9" "37-40" "8-14" "10-17" "1-0"
"1-3" "0-2" "1-2" "2-2" "1-2" "0-1" "0-0" "0-1" "0-1" "1-1" "1-4" "1-1" "1-0" "1-1" "36-59" "1-3" "0-1" "7-19" "7-25" "37-60" "8-34" "10-37" "1-0"
"1-3" "0-2" "1-2" "2-1" "1-1" "0-2" "0-0" "0-2" "0-3" "1-1" "1-6" "1-1" "1-1" "1-1" "36-52" "1-3" "0-3" "7-12" "7-21" "37-54" "8-29" "10-30" "1-0"
"1-1" "0-2" "1-2" "2-1" "1-1" "0-1" "0-1" "0-1" "0-1" "1-1" "1-2" "1-1" "1-0" "1-1" "36-40" "1-1" "0-1" "7-7" "7-12" "37-43" "8-9" "10-15" "1-0"
"1-2" "0-2" "1-2" "2-2" "1-3" "0-2" "0-1" "0-1" "0-1" "1-1" "1-3" "1-1" "1-0" "1-0" "36-54" "1-2" "0-1" "7-9" "7-20" "37-54" "8-31" "10-33" "1-0"
"1-3" "0-3" "1-2" "2-0" "1-2" "0-2" "0-2" "0-2" "0-2" "1-2" "1-2" "1-1" "1-1" "1-1" "36-45" "1-1" "0-1" "7-13" "7-14" "37-44" "8-20" "10-22" "1-0"
"1-2" "0-1" "1-2" "2-2" "1-1" "0-1" "0-1" "0-1" "0-2" "1-2" "1-2" "1-1" "1-0" "1-1" "36-41" "1-1" "0-1" "7-8" "7-10" "37-38" "8-12" "10-14" "1-0"
"1-3" "0-2" "1-1" "2-1" "1-1" "0-1" "0-0" "0-3" "0-2" "1-1" "1-4" "1-1" "1-0" "1-1" "36-37" "1-3" "0-1" "7-5" "7-7" "37-35" "8-11" "10-14" "1-0"
"1-2" "0-2" "1-2" "2-2" "1-0" "0-1" "0-1" "0-2" "0-1" "1-1" "1-1" "1-1" "1-0" "1-1" "36-36" "1-0" "0-1" "7-12" "7-12" "37-36" "8-13" "10-18" "1-0"
"1-3" "0-2" "1-3" "2-1" "1-3" "0-2" "0-1" "0-2" "0-2" "1-2" "1-3" "1-1" "1-0" "1-1" "36-34" "1-2" "0-1" "7-5" "7-7" "37-34" "8-9" "10-10" "1-0"
"1-2" "0-2" "1-2" "2-2" "1-0" "0-1" "0-2" "0-1" "0-1" "1-2" "1-4" "1-1" "1-0" "1-1" "36-59" "1-3" "0-1" "7-19" "7-25" "37-60" "8-34" "10-37" "1-0"
"1-2" "0-2" "1-2" "2-2" "1-2" "0-2" "0-0" "0-1" "0-1" "1-1" "1-2" "1-1" "1-1" "1-1" "36-48" "1-1" "0-1" "7-16" "7-19" "37-51" "8-24" "10-24" "1-0"
"1-3" "0-2" "1-1" "2-1" "1-1" "0-1" "0-0" "0-3" "0-3" "1-2" "1-3" "1-1" "1-0" "1-1" "36-59" "1-0" "0-3" "7-20" "7-28" "37-58" "8-34" "10-36" "1-0"
"1-3" "0-3" "1-1" "2-1" "1-2" "0-2" "0-2" "0-1" "0-1" "1-1" "1-0" "1-1" "1-1" "1-1" "36-41" "1-0" "0-0" "7-0" "7-0" "37-45" "8-13" "10-16" "1-0"
"1-2" "0-1" "1-2" "2-2" "1-2" "0-1" "0-0" "0-1" "0-1" "1-1" "1-3" "1-0" "1-0" "1-1" "36-59" "1-2" "0-1" "7-20" "7-24" "37-58" "8-28" "10-28" "1-0"
"1-3" "0-0" "1-3" "2-3" "1-1" "0-1" "0-1" "0-2" "0-1" "1-1" "1-2" "1-1" "1-0" "1-1" "36-36" "1-1" "0-1" "7-3" "7-4" "37-30" "8-7" "10-10" "1-0"
"1-2" "0-2" "1-3" "2-1" "1-1" "0-2" "0-1" "0-2" "0-1" "1-2" "1-2" "1-1" "1-1" "1-1" "36-34" "1-1" "0-1" "7-4" "7-6" "37-27" "8-9" "10-13" "1-0"
"1-3" "0-1" "1-2" "2-0" "1-1" "0-1" "0-1" "0-2" "0-1" "1-1" "1-3" "1-1" "1-0" "1-1" "36-57" "1-0" "0-3" "7-10" "7-12" "37-44" "8-16" "10-18" "1-0"
"1-2" "0-1" "1-2" "2-1" "1-1" "0-1" "0-1" "0-2" "0-2" "1-2" "1-2" "1-1" "1-0" "1-1" "36-49" "1-1" "0-1" "7-13" "7-20" "37-50" "8-27" "10-28" "1-0"
"1-2" "0-2" "1-0" "2-2" "1-2" "0-2" "0-0" "0-3" "0-0" "1-2" "1-3" "1-1" "1-0" "1-1" "36-49" "1-1" "0-2" "7-8" "7-13" "37-45" "8-20" "10-24" "1-0"
"1-3" "0-1" "1-3" "2-0" "1-1" "0-3" "0-0" "0-2" "0-0" "1-0" "1-2" "1-1" "1-0" "1-1" "36-34" "1-0" "0-2" "7-5" "7-6" "37-33" "8-10" "10-16" "1-0"
"1-3" "0-1" "1-2" "2-2" "1-1" "0-1" "0-1" "0-2" "0-1" "1-2" "1-2" "1-1" "1-0" "1-1" "36-40" "1-1" "0-1" "7-7" "7-8" "37-33" "8-11" "10-14" "1-0"
"1-2" "0-2" "1-2" "2-1" "1-1" "0-2" "0-1" "0-2" "0-2" "1-2" "1-3" "1-0" "1-0" "1-1" "36-53" "1-1" "0-2" "7-17" "7-25" "37-53" "8-31" "10-37" "1-0"
"2-2" "2-1" "2-3" "2-1" "0-0" "1-1" "1-0" "2-0" "1-0" "1-0" "1-4" "1-1" "0-0" "1-1" "36-45" "0-2" "1-2" "12-11" "12-16" "36-45" "13-21" "18-27" "0-1"
"2-1" "2-0" "2-1" "2-2" "0-1" "1-1" "1-0" "2-1" "1-0" "1-1" "1-2" "1-1" "0-0" "1-1" "36-51" "0-1" "1-1" "12-15" "12-17" "36-49" "13-24" "18-32" "0-1"
"2-0" "2-1" "2-1" "2-2" "0-0" "1-0" "1-0" "2-1" "1-1" "1-0" "1-3" "1-0" "0-0" "1-0" "36-53" "0-2" "1-1" "12-14" "12-20" "36-53" "13-27" "18-29" "0-2"
"2-1" "2-1" "2-1" "2-1" "0-1" "1-1" "1-0" "2-0" "1-0" "1-0" "1-3" "1-1" "0-1" "1-0" "36-53" "0-1" "1-2" "12-17" "12-25" "36-53" "13-31" "18-37" "0-1"
"2-1" "2-1" "2-1" "2-2" "0-1" "1-1" "1-0" "2-1" "1-1" "1-2" "1-3" "1-1" "0-1" "1-1" "36-45" "0-1" "1-2" "12-8" "12-13" "36-49" "13-20" "18-24" "0-1"
"2-1" "2-0" "2-1" "2-1" "0-0" "1-1" "1-0" "2-1" "1-1" "1-1" "1-4" "1-1" "0-1" "1-1" "36-46" "0-1" "1-3" "12-7" "12-12" "36-44" "13-21" "18-23" "0-1"
"2-0" "2-0" "2-0" "2-3" "0-0" "1-0" "1-0" "2-1" "1-1" "1-0" "1-2" "1-1" "0-1" "1-1" "36-42" "0-0" "1-2" "12-12" "12-13" "36-40" "13-15" "18-17" "0-1"
"2-2" "2-1" "2-0" "2-2" "0-0" "1-0" "1-0" "2-0" "1-2" "1-0" "1-5" "1-1" "0-1" "1-1" "36-43" "0-1" "1-4" "12-11" "12-14" "36-46" "13-20" "18-22" "0-1"
